SalePrice,Neighborhood,YearBuilt,Garage,Fireplace,Condition,HouseStyle,BuildingType,HalfBath,FullBath,Bedrooms,HouseArea,LotArea,GarageCars,MasVnrArea,Exterior1st,YearRemodAdd
123000,NAmes,1967,1.0,1.0,Average,Split Foyer,Single-family,0,1,3,2052,7838,1,0.0,HdBoard,1967
163000,OldTown,1905,1.0,1.0,Above Average,One and a half story,Two-family,0,2,3,3066,10800,2,0.0,Wd Sdng,2000
246578,Blmngtn,2006,1.0,1.0,Good,One story,Townhouse,0,2,2,3504,4045,3,45.0,VinylSd,2006
281213,Timber,2005,1.0,1.0,Very Good,Two story,Single-family,1,2,4,4218,12665,3,245.0,VinylSd,2006
160000,Timber,1948,1.0,0.0,Average,One story,Single-family,0,1,3,3006,57200,2,0.0,Wd Sdng,1950
137500,BrkSide,1920,1.0,0.0,Average,Two story,Single-family,1,1,4,2632,6120,1,0.0,MetalSd,2004
138000,NAmes,1950,1.0,1.0,Average,One and a half story,Single-family,1,1,3,3352,7200,1,0.0,VinylSd,1982
137450,SWISU,1925,1.0,1.0,Above Average,One and a half story,Single-family,1,2,3,2800,6171,1,0.0,WdShing,1990
120000,BrkSide,1929,1.0,1.0,Above Average,One and a half story,Single-family,0,1,3,2228,6000,1,0.0,WdShing,1950
193000,Gilbert,2004,1.0,1.0,Above Average,Two story,Single-family,1,2,3,2830,7415,2,0.0,VinylSd,2004
193879,CollgCr,2006,1.0,0.0,Good,One story,Single-family,0,2,2,3242,6762,2,0.0,VinylSd,2006
282922,Somerst,2007,1.0,0.0,Very Good,One story,Single-family,0,2,3,3703,15256,3,84.0,VinylSd,2007
105000,OldTown,1915,1.0,1.0,Fair,One and a half story,Single-family,0,1,3,2822,10410,3,0.0,Wd Sdng,1950
275000,Crawfor,2004,1.0,0.0,Very Good,One story,Townhouse,0,2,2,3722,3842,2,174.0,CemntBd,2005
133000,CollgCr,1972,0.0,0.0,Average,Split Foyer,Single-family,0,1,2,1932,8445,2,0.0,HdBoard,2007
112000,Mitchel,1985,1.0,0.0,Average,One story,Single-family,0,1,3,1666,8780,0,0.0,HdBoard,1985
125500,OldTown,1910,1.0,1.0,Below Average,Two story,Single-family,0,1,3,2513,7740,2,0.0,VinylSd,1950
215000,NWAmes,1986,1.0,0.0,Good,Two story,Single-family,1,2,3,3426,20544,2,123.0,Plywood,1991
230000,CollgCr,2001,1.0,0.0,Good,Two story,Single-family,1,2,3,3406,12420,2,0.0,VinylSd,2001
140000,NAmes,1950,1.0,0.0,Above Average,One and a half story,Single-family,1,1,3,2795,9600,1,0.0,VinylSd,2005
90000,NAmes,1949,1.0,1.0,Below Average,One story,Duplex,0,2,2,1460,7200,2,0.0,BrkFace,1950
257000,SawyerW,2005,1.0,1.0,Very Good,One story,Single-family,0,2,2,4308,10994,2,366.0,VinylSd,2006
207000,BrkSide,1923,1.0,1.0,Above Average,One and a half story,Single-family,1,1,4,3051,13053,2,0.0,Wd Sdng,2000
175900,Blmngtn,2007,1.0,0.0,Good,One story,Townhouse,0,2,1,3615,3635,3,130.0,VinylSd,2007
122500,OldTown,1885,1.0,1.0,Below Average,Two story,Two-family,0,2,4,3627,11340,2,0.0,VinylSd,1950
340000,NoRidge,1998,1.0,0.0,Very Good,Two story,Single-family,1,2,3,4803,16545,3,731.0,VinylSd,1998
124000,NAmes,1963,1.0,1.0,Average,One story,Single-family,1,1,3,2624,9204,1,0.0,HdBoard,1963
223000,Crawfor,1969,1.0,1.0,Above Average,One story,Single-family,0,2,3,4228,16381,2,312.0,Plywood,1969
179900,NWAmes,1968,1.0,1.0,Above Average,Two story,Single-family,1,2,3,2900,11700,2,420.0,HdBoard,1968
127500,NPkVill,1977,1.0,0.0,Above Average,One story,Townhouse,0,2,2,2578,4043,2,0.0,Plywood,1977
136500,CollgCr,2003,1.0,1.0,Above Average,One story,Townhouse,0,1,1,2116,4435,2,170.0,VinylSd,2003
274970,Edwards,1966,1.0,1.0,Above Average,Split Level,Single-family,0,2,4,3330,19690,2,0.0,Plywood,1966
144000,NAmes,1958,1.0,0.0,Average,One story,Single-family,0,1,2,2852,9503,1,0.0,HdBoard,1983
142000,NAmes,1959,1.0,1.0,Above Average,One story,Single-family,0,1,3,3032,10721,2,243.0,HdBoard,1959
271000,NoRidge,1994,1.0,1.0,Good,Two story,Single-family,1,2,3,3875,10944,2,448.0,VinylSd,1994
140000,NAmes,1945,1.0,1.0,Average,One and a half story,Single-family,1,1,3,2759,10930,1,0.0,MetalSd,1950
119000,OldTown,1940,1.0,1.0,Average,One story,Single-family,0,1,2,1832,7200,1,294.0,MetalSd,1992
182900,NWAmes,1981,1.0,1.0,Above Average,One story,Single-family,0,2,3,3347,12546,2,310.0,MetalSd,1981
192140,Gilbert,2005,1.0,0.0,Average,Two story,Single-family,1,2,4,2942,21930,2,0.0,VinylSd,2005
143750,NPkVill,1976,1.0,0.0,Above Average,One story,Townhouse,0,2,2,2356,4928,2,0.0,Plywood,1976
64500,OldTown,1927,1.0,1.0,Below Average,One story,Single-family,0,2,4,1840,10800,1,0.0,Wd Sdng,2007
186500,Gilbert,2000,1.0,1.0,Above Average,Two story,Single-family,1,2,3,3179,10261,2,318.0,VinylSd,2000
160000,Mitchel,1977,1.0,1.0,Average,One story,Single-family,0,2,3,2736,17400,2,0.0,BrkFace,1977
174000,NAmes,1962,1.0,0.0,Above Average,One story,Single-family,1,1,3,3318,8400,2,237.0,Wd Sdng,2005
120500,NAmes,1971,1.0,1.0,Below Average,One story,Single-family,0,1,3,2256,9000,2,0.0,HdBoard,1971
394617,NridgHt,2008,1.0,0.0,Very Good,One story,Single-family,0,2,2,4638,12444,3,426.0,VinylSd,2008
149700,OldTown,1957,1.0,1.0,Above Average,One story,Single-family,0,1,2,3071,7407,2,0.0,MetalSd,1996
197000,NWAmes,1979,1.0,1.0,Good,Split Level,Single-family,1,2,3,2814,11584,2,96.0,HdBoard,1979
191000,Crawfor,1922,1.0,1.0,Above Average,Two and a half story,Single-family,0,2,3,3431,11526,2,0.0,MetalSd,1994
149300,CollgCr,2004,1.0,1.0,Above Average,One story,Townhouse,0,1,1,2116,4426,2,147.0,VinylSd,2004
310000,Somerst,2008,1.0,1.0,Very Excellent,Two story,Single-family,1,2,3,3836,11003,3,160.0,VinylSd,2008
121000,BrkSide,1916,1.0,0.0,Above Average,One and a half story,Single-family,0,1,2,2096,8854,1,0.0,Wd Sdng,1950
179600,CollgCr,2004,1.0,0.0,Good,One story,Single-family,0,2,3,3470,8500,2,106.0,VinylSd,2004
129000,Sawyer,1966,1.0,0.0,Above Average,Split Foyer,Single-family,0,1,3,1967,8400,1,0.0,VinylSd,1966
157900,Mitchel,1962,1.0,1.0,Average,One story,Single-family,0,1,3,2688,26142,1,189.0,HdBoard,1962
240000,CollgCr,1995,1.0,0.0,Very Good,Two story,Single-family,1,2,3,3866,10000,2,438.0,VinylSd,1996
112000,Edwards,1910,0.0,0.0,Below Average,Two story,Single-family,1,1,2,2290,11767,1,0.0,MetalSd,2000
92000,MeadowV,1970,0.0,0.0,Average,Split Foyer,Townhouse,0,1,1,1260,1533,0,0.0,CemntBd,1970
136000,NAmes,1974,1.0,1.0,Average,Two story,Duplex,2,2,4,2688,9000,0,0.0,VinylSd,1974
287090,Somerst,2008,1.0,0.0,Very Good,One story,Single-family,0,2,3,3991,9262,3,194.0,CemntBd,2009
145000,Edwards,2005,0.0,0.0,Average,Split Level,Townhouse,0,1,2,2144,3675,2,80.0,VinylSd,2005
84500,Mitchel,2006,1.0,0.0,Average,One story,Single-family,0,1,3,2280,17217,0,0.0,VinylSd,2006
185000,Somerst,2004,1.0,1.0,Good,One story,Single-family,0,2,2,2842,7500,2,0.0,VinylSd,2005
175000,Gilbert,1999,1.0,1.0,Above Average,Two story,Single-family,1,2,3,3060,7917,2,0.0,VinylSd,2000
210000,NWAmes,1978,1.0,1.0,Above Average,One story,Single-family,0,2,3,4115,13175,2,119.0,Plywood,1988
266500,Crawfor,1941,1.0,0.0,Good,Two story,Single-family,0,2,4,3744,9042,1,0.0,CemntBd,2006
142125,NAmes,1950,1.0,0.0,Average,One story,Single-family,0,1,2,2396,9717,1,0.0,MetalSd,1996
147500,Edwards,1965,,,Average,One story,Single-family,1,1,3,2788,9937,1,0.0,HdBoard,1965
